3,2,Komitet Wyborczy Platforma Obywatelska RP,20,KOSZTYŁO-KOBIEC,Helena Monika,KOSZTYŁO-KOBIEC,K,Śliwice,pedagog,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,21,WARGOCKI,Marek Stanisław,WARGOCKI,M,Wrocław,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,22,SIKORA,Renata Grażyna,SIKORA,K,Siechnice,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,23,MARCHEWKA,Anna Katarzyna,MARCHEWKA,K,Wrocław,radca prawny,nie należy do partii politycznej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,24,LELAS,Sebastian,LELAS,M,Oleśnica,specjalista do spraw handlu,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,25,JAKUBCZYK-RYDLICKA,Małgorzata Adriana,JAKUBCZYK-RYDLICKA,K,Kiełczów,specjalista do spraw marketingu,nie należy do partii politycznej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,26,MICKIEWICZ,Krzysztof,MICKIEWICZ,M,Wrocław,doradca podatkowy,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,27,GOŁĄB,Michał Marian,GOŁĄB,M,Wińsko,pracownik samorządowy,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
3,2,Komitet Wyborczy Platforma Obywatelska RP,28,SKORUPA,Aleksander Marek,SKORUPA,M,Brzeg Dolny,matematyk,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
3,3,Komitet Wyborczy Partia Razem,1,ZARZYCKI,Roland Jerzy,ZARZYCKI,M,Wrocław,koordynator projektów kulturalnych,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,2,GABRYK,Marzena Anna,GABRYK,K,Wrocław,redaktor,nie należy do partii politycznej,,,,,,
3,3,Komitet Wyborczy Partia Razem,3,AUGUSTYŃSKI,Iwo Piotr,AUGUSTYŃSKI,M,Wrocław,nauczyciel akademicki,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,4,WIELICZKO,Katarzyna Dominika,WIELICZKO,K,Wrocław,menedżer,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,5,LA FONTAINE,Matthew Aaron,LA FONTAINE,M,Wrocław,prawnik,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,6,RUTKOWSKA-DOBOSZ,Izabela Ewa,RUTKOWSKA-DOBOSZ,K,Psary,animator kultury,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,7,BROWARNY,Wojciech Jan,BROWARNY,M,Wrocław,nauczyciel akademicki,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,8,STANIOROWSKA,Anna Maria,STANIOROWSKA,K,Wrocław,historyk sztuki,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,9,DEMBOWSKI,Paweł,DEMBOWSKI,M,Wrocław,tłumacz,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,10,KRESKA,Agata Maria,KRESKA,K,Wrocław,pracownik kancelaryjny,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,11,UNIEJEWSKI,Bartosz Jan,UNIEJEWSKI,M,Kiełczówek,politolog,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,12,PASTUSZKA,Katarzyna Paulina,PASTUSZKA,K,Bieruń,doradca do spraw rynku nieruchomości,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,13,GOŁOSZ,Makary Stefan,GOŁOSZ,M,Wrocław,grafik komputerowy,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,14,PIENIAS,Gabriela,PIENIAS,K,Wrocław,plastyczka,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,15,SZNAJDER,Michał,SZNAJDER,M,Wrocław,inżynier oprogramowania,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,16,BAGNOWSKA,Barbara,BAGNOWSKA,K,Wrocław,nauczyciel,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,17,KOSTUREK,Bogdan Marek,KOSTUREK,M,Wrocław,menedżer,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,18,STANIOROWSKA,Aleksandra Zofia,STANIOROWSKA,K,Wrocław,student,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,19,STEREŃCZAK,Tomasz Michał,STEREŃCZAK,M,Wrocław,projektant baz danych,Partia Razem,,,,,,
3,3,Komitet Wyborczy Partia Razem,20,SZUMIELEWICZ,Marta,SZUMIELEWICZ,K,Wrocław,lekarz dentysta - specjalista ortodoncji,Partia Razem,,,,,,
3,4,Komitet Wyborczy KORWiN,1,NOWAKOWSKI,Henryk Bronisław,NOWAKOWSKI,M,Wrocław,akredytowany asystent parlamentarny,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,2,GRZECHNIK,Robert Sebastian,GRZECHNIK,M,Wrocław,przedsiębiorca,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,3,BALCZUN,Artur Piotr,BALCZUN,M,Nowy Dwór,przedsiębiorca,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,4,LANGE,Karolina,LANGE,K,Kalisz,studentka,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,5,LIPIŃSKI,Klaudiusz Gracjan,LIPIŃSKI,M,Wrocław,przedsiębiorca,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,6,PIGŁOWSKI,Mariusz Roman,PIGŁOWSKI,M,Pęgów,student,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,7,MATUSZEWSKA,Paulina,MATUSZEWSKA,K,Wrocław,studentka,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,8,WIŚNIEWSKI,Krzysztof Sławomir,WIŚNIEWSKI,M,Wrocław,kierowca,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,9,KAWICKA,Ewa Anna,KAWICKA,K,Wrocław,studentka,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,10,IWASZKIEWICZ,Maciej,IWASZKIEWICZ,M,Wrocław,inżynier budownictwa,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,11,GRZYB,Sabina Maria,GRZYB,K,Głoska,artysta malarz,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,12,POŚWIATOWSKA,Justyna,POŚWIATOWSKA,K,Imbramowice,studentka,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,13,GRELICH,Tomasz Robert,GRELICH,M,Głubczyce,agent ubezpieczeniowy,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,14,OŁPIŃSKA-BIERSKA,Monika Anna,OŁPIŃSKA-BIERSKA,K,Chrząstawa Mała,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,15,MODRAS,Adrian,MODRAS,M,Bolesławiec,student,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,16,ŚMIESZKOWSKI,Michał Maciej,ŚMIESZKOWSKI,M,Trzebnica,sprzedawca branży przemysłowej,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,17,SIEBYŁA,Tomasz Witold,SIEBYŁA,M,Wrocław,student,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,18,MAJCHRZAK,Iwona Dorota,MAJCHRZAK,K,Wysoka,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,19,DUDEK,Marcin Piotr,DUDEK,M,Wrocław,przedsiębiorca,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,20,LESZCZYŃSKA,Marzena Magdalena,LESZCZYŃSKA,K,Wrocław,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,21,GĘBKA,Ilona Alicja,GĘBKA,K,Wrocław,nauczyciel,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,22,LADRA,Dariusz Stanisław,LADRA,M,Groblice,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,23,PUCHALSKA,Alicja Barbara,PUCHALSKA,K,Wrocław,prawnik,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,24,GOŚCINIAK,Karolina,GOŚCINIAK,K,Wrocław,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,25,KAWA,Krzysztof Michał,KAWA,M,Olbrachtowice,magazynier,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,26,HENIEC,Paweł Filip,HENIEC,M,Słubice,inżynier budownictwa,nie należy do partii politycznej,,,,,,
3,4,Komitet Wyborczy KORWiN,27,BUKATA,Tomasz Zygmunt,BUKATA,M,Wrocław,inżynier mechanik,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,4,Komitet Wyborczy KORWiN,28,DOŁĘGA,Piotr Tomasz,DOŁĘGA,M,Wrocław,przedsiębiorca,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,1,MAŃKOWSKA,Ewa Maria,MAŃKOWSKA,K,Strzelin,wyższy urzędnik samorządowy,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,2,PILAWKA,Tomasz,PILAWKA,M,Ślubów,nauczyciel akademicki,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,3,BRONOWICKA,Joanna Barbara,BRONOWICKA,K,Jarząbkowice,wyższy urzędnik państwowy,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,4,GERINGER DE OEDENBERG,Henryk Ksawery,GERINGER DE OEDENBERG,M,Wrocław,nauczyciel akademicki,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,5,BORYS,Ryszard,BORYS,M,Dębina,rolnik,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,6,LEWANDOWSKI,Robert Grzegorz,LEWANDOWSKI,M,Skokowa,wyższy urzędnik samorządowy,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,7,SOCHA,Jan,SOCHA,M,Wrocław,urzędnik,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,8,TOMASZEWSKA,Jowita Agata,TOMASZEWSKA,K,Wrocław,urzędnik,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,9,SZCZERBA,Barbara,SZCZERBA,K,Oleśnica,zootechnik,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,10,KOZDROWICKI,Andrzej Stanisław,KOZDROWICKI,M,Siechnice,przedsiębiorca,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,11,DOBRZAŃSKI,Zbigniew,DOBRZAŃSKI,M,Wrocław,nauczyciel akademicki,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,12,ULMAN,Genowefa,ULMAN,K,Wrocław,urzędnik państwowy,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,13,ORYLSKI,Adam,ORYLSKI,M,Bielany Wrocławskie,przedsiębiorca,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,14,OLKIEWICZ,Teresa Stanisława,OLKIEWICZ,K,Udanin,wyższy urzędnik samorządowy,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,15,GURDAK,Katarzyna,GURDAK,K,Wrocław,urzędnik,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,16,KWIECIEŃ,Barbara Maria,KWIECIEŃ,K,Milicz,nauczyciel,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,17,HACZKIEWICZ,Kamil Łukasz,HACZKIEWICZ,M,Owczary,kierownik produkcji,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,18,JAWORSKA,Teresa Łucja,JAWORSKA,K,Wrocław,urzędnik,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,19,CZYŻYCKA,Katarzyna,CZYŻYCKA,K,Jaworów,urzędnik,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,20,KUŹNIK,Aneta,KUŹNIK,K,Krośnice,technik administracji,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,21,SURDYKA,Piotr Grzegorz,SURDYKA,M,Wrocław,nauczyciel,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,22,DRAPIEWSKI,Andrzej,DRAPIEWSKI,M,Twardogóra,urzędnik,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,23,KRAJEWSKA,Grażyna,KRAJEWSKA,K,Jankowa,urzędnik,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,24,STACHURSKI,Krzysztof Józef,STACHURSKI,M,Wrocław,inżynier rolnik,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,25,BARTOSZEWICZ,Urszula Agnieszka,BARTOSZEWICZ,K,Wrocław,urzędnik,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,26,GALIK,Ewa Maria,GALIK,K,Oleśnica,urzędnik,nie należy do partii politycznej,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,27,KUBACKI,Rafał Andrzej,KUBACKI,M,Wrocław,nauczyciel akademicki,Polskie Stronnictwo Ludowe,,,,,,
3,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,28,KURYŚ,Hieronim Stanisław,KURYŚ,M,Smolec,przedsiębiorca,Polskie Stronnictwo Ludowe,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,1,TRACZ,Małgorzata Elżbieta,TRACZ,K,Wrocław,filolog,ZIELONI,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,2,DOŁECKI,Andrzej Dariusz,DOŁECKI,M,Warszawa,dziennikarz,nie należy do partii politycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,3,MIROWSKI,Dawid Jan,MIROWSKI,M,Wrocław,politolog,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,4,KRUK-GRĘZIAK,Joanna Elżbieta,KRUK-GRĘZIAK,K,Oława,zootechnik,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,5,CIĄŻYŃSKI,Bartłomiej Zygmunt,CIĄŻYŃSKI,M,Wrocław,radca prawny,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,6,WICHA,Stanisław,WICHA,M,Paździorno,inżynier rolnik,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,7,TABISZ,Jacek,TABISZ,M,Wrocław,pisarz,nie należy do partii politycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,8,RUSIN,Anna Zofia,RUSIN,K,Wrocław,inżynier rolnictwa,Unia Pracy,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,9,RYCHLEWSKI,Konrad Krzysztof,RYCHLEWSKI,M,Wrocław,psycholog,ZIELONI,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,10,MILIAN,Jarosław Michał,MILIAN,M,Milicz,technik mechanik,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,11,STACHEL,Henryk,STACHEL,M,Środa Śląska,ekonomista,Twój Ruch,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,12,KRZYSZTOFCZYK,Łukasz Szymon,KRZYSZTOFCZYK,M,Strzelin,urzędnik,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,13,KARKOSZKA,Marzenna Maria,KARKOSZKA,K,Oborniki Śląskie,technik administracji,Twój Ruch,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,14,OPYD,Eugeniusz Wawrzyniec,OPYD,M,Warzęgowo,nauczyciel,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,15,KARAŚ,Michał Tadeusz,KARAŚ,M,Oleśnica,filolog,nie należy do partii politycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,16,LUDWICZAK,Olga Agnieszka,LUDWICZAK,K,Wrocław,studentka,Twój Ruch,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,17,BANACH,Maria Teresa,BANACH,K,Groblice,bibliotekarz,nie należy do partii politycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,18,KLUZ,Piotr Paweł,KLUZ,M,Marcinkowice,politolog,Stronnictwo Demokratyczne,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,19,MICHAŁOWSKI,Henryk,MICHAŁOWSKI,M,Wrocław,inżynier górnictwa,Twój Ruch,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,20,GÓRNY,Paweł Jan,GÓRNY,M,Wrocław,logistyk,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,21,WĄSIK,Adrian Wiktor,WĄSIK,M,Wrocław,student,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,22,PADIASEK,Aleksandra,PADIASEK,K,Wrocław,technik-ekonomista,Unia Pracy,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,23,URYN,Joanna Ewa,URYN,K,Kobierzyce,nauczyciel,nie należy do partii politycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,24,KOWALSKA,Joanna Marta,KOWALSKA,K,Wrocław,pracownik administracyjny,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,25,MAKOWSKI,Grzegorz Piotr,MAKOWSKI,M,Wrocław,technik informatyk,Sojusz Lewicy Demokratycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,26,MAKÓWKA,Jacek Edward,MAKÓWKA,M,Wrocław,mechanik samochodowy,Unia Pracy,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,27,LEBIEDZIŃSKA,Joanna Maria,LEBIEDZIŃSKA,K,Wrocław,specjalista ochrony środowiska,nie należy do partii politycznej,,,,,,
3,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,28,CYRUL,Czesław,CYRUL,M,Wrocław,dziennikarz,Sojusz Lewicy Demokratycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,1,MORAWIECKI,Kornel Andrzej,MORAWIECKI,M,Wrocław,fizyk,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,2,KUBIK,Edyta Monika,KUBIK,K,Godzikowice,księgowa,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,3,BEDNARZ,Waldemar,BEDNARZ,M,Wrocław,inż. elektronik,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,4,GĘBALA,Joanna Barbara,GĘBALA,K,Wrocław,ekonomista,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,5,GORSKI,Leszek,GORSKI,M,Wrocław,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,6,LISOWSKI,Maciej Bartłomiej,LISOWSKI,M,Wrocław,przedsiębiorca,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,7,OSIELENIEC,Tomasz,OSIELENIEC,M,Zębice,pracownik administracyjny,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,8,KWIATKOWSKA,Mariola Zofia,KWIATKOWSKA,K,Międzybórz,prawnik,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,9,RUDNIK,Zbigniew Gabriel,RUDNIK,M,Wrocław,technik budowlany,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,10,MERSKI,Rafał Marcin,MERSKI,M,Wrocław,koordynator kontraktu,Ruch Narodowy,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,11,CHWAŚCIK,Arkadiusz,CHWAŚCIK,M,Wrocław,inż. ochrony środowiska,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,12,SKOWERA,Jan Lech,SKOWERA,M,Ratowice,inż. mechanik,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,13,PORĘBSKA,Małgorzata,PORĘBSKA,K,Wrocław,lekarz,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,14,GRABOWSKI,Adam,GRABOWSKI,M,Wrocław,renowator zabytków,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,15,OLEJNICZAK,Łukasz Sebastian,OLEJNICZAK,M,Wrocław,motorniczy,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,17,ŁADOŃSKA,Agata,ŁADOŃSKA,K,Wrocław,trener sportowy,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,18,DUDA,Dariusz Czesław,DUDA,M,Huta Kryształowa,ekonomista,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,19,POMYKAJ,Jolanta Janina,POMYKAJ,K,Wrocław,grafik komputerowy,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,20,OSTROPOLSKI,Jakub,OSTROPOLSKI,M,Siechnice,analityk finansowy,Partia Libertariańska,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,21,BIELECKA,Halszka Beata,BIELECKA,K,Wrocław,filolog,Kongres Nowej Prawicy,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,22,RYŻANOWSKA,Ewa,RYŻANOWSKA,K,Chrzanów,pielęgniarka,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,23,STUDNIARCZYK,Witold Jan,STUDNIARCZYK,M,Wrocław,trener spadochronowy,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,24,ŻABOWSKA,Selena Ewa,ŻABOWSKA,K,Wrocław,ekonomistka,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,25,MARKOWSKI,Marcin Łukasz,MARKOWSKI,M,Wrocław,pracownik administracji,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,26,SZYMAŃSKA,Patrycja,SZYMAŃSKA,K,Wrocław,prawnik,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,27,GÓRA,Piotr Mieczysław,GÓRA,M,Sokołowo Budzyńskie,rolnik,nie należy do partii politycznej,,,,,,
3,7,Komitet Wyborczy Wyborców „Kukiz'15”,28,GRZYMALSKA,Alicja Barbara,GRZYMALSKA,K,Wrocław,historyk,nie należy do partii politycznej,,,,,,
3,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,1,MIESZKOWSKI,Krzysztof,MIESZKOWSKI,M,Wrocław,kulturoznawca,nie należy do partii politycznej,,,,,,
3,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,2,AUGUSTYNOWSKA,Joanna Wiktoria,AUGUSTYNOWSKA,K,Wrocław,ekonomista,nie należy do partii politycznej,,,,,,
3,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,3,GÓRSKI,Michał Jakub,GÓRSKI,M,Wrocław,kierownik projektu,nie należy do partii politycznej,,,,,,
3,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,4,DUDAŁA,Damian Wojciech,DUDAŁA,M,Wrocław,nauczyciel akademicki - nauki humanistyczne,nie należy do partii politycznej,,,,,,
